aX,aY,aZ,gX,gY,gZ
0.79,1.49,0.3,44.95,-108.88,-135.16
0.4,0.78,0.03,23.57,19.66,-50.85
-1.38,1.35,-0.86,-2.47,-17.24,7.94
-2,1.63,-1.33,5.6,-86.52,26.06
-0.68,1.5,-0.9,14.34,-51.28,30.44
0.11,1.17,-0.42,22.21,74.62,63.97
-0.06,1.37,-0.29,2.24,145.15,111.95
-1.2,1.99,-0.51,-90.84,99.89,175.85
-1.97,2,-0.65,-112.26,-18.76,191.66
-1.39,2,-0.55,-125.79,-36.76,165.88
-0.11,2,-0.4,-143.79,-9.52,159.64
0.78,2,-0.72,-130.5,-2.17,181.21
0.37,1.66,-0.36,-98.45,-4.39,212.61
0.03,0.83,0.1,-103.27,-77.71,209.26
-0.09,0.36,0.65,-74.11,-20.94,197.56
-2,-0.75,-0.64,36.92,193.2,73.31
-0.9,-0.09,-1.79,-25.82,64.18,-61.01
0.85,0.07,1.08,-16.21,63.31,-44.04
0.6,0.02,0.03,-28.18,137.27,-62.43
-0.51,-0.24,-0.2,-0.7,75.37,-52.37
-0.68,-0.11,-0.11,11.71,-76.27,-4.81
0.46,0.14,0.02,9.53,-146.21,37.86
0.65,0.04,0.11,1.89,-94.9,49.24
0.33,0.11,0.18,-9.34,-52.3,37.23
0.05,0.07,0.24,-15.94,-10.74,21.08
-0.01,-0.04,0.2,-15.64,26.56,6.38
-0.02,-0.04,0.11,-10.25,41.32,-5.77
-0.12,-0.04,0.05,-6.11,43.31,-16.58
-0.19,0.01,0.03,-8.47,46,-24.18
-0.23,0.02,0.01,-8.98,68.76,-30.73
-0.49,-0.02,-0.07,-12.23,44.6,-40.94
-0.58,-0.18,-0.19,18.92,18.81,-63.37
-1.18,0.12,-0.07,44.87,22.55,-121.26
-1.82,0.07,-0.25,120.62,-132.63,-171.76
1.16,2,-1.66,64.51,-170.34,-220.51
-0.62,2,-1.21,79.03,3.4,-57.88
-1.59,2,-2,179.08,2.75,-227.23
-1.72,2,-1.25,175.09,-59.85,-219.27
-0.04,2,-0.58,103.77,-40.48,-147.43
0.26,1.48,0.2,85.4,-18.13,-125.69
-0.55,1.82,-0.05,31.35,1.7,-63.04
-1.39,1.71,-0.65,-15.27,-83.74,-13.24
-1.13,1.42,-1.06,-28.32,-141.69,20.5
-0.62,1.2,-0.75,-5.95,-62.17,28.83
-0.08,1.18,-0.49,12.4,73.51,53.76
-0.4,1.41,-0.41,-5.71,125.88,92.73
-0.98,1.7,-0.57,-65.44,88.63,126.62
-1.63,1.98,-0.57,-98.2,-1.78,171.16
-1.45,2,-0.53,-108.79,-51.84,170.23
-0.84,2,-0.49,-116.24,-43.12,168.73
0.24,2,-0.58,-114.53,-28.17,153.64
0.57,1.7,-0.64,-103.18,37.66,167.48
0.14,1.18,-0.42,-107.15,76.66,158.58
-0.71,0.1,0.48,-105.35,-34.79,146.73
-1.61,-0.52,0.38,-26.01,45.27,71
-1.31,-0.62,-1.1,56.73,86.99,-5.34
0.07,0.28,-0.23,-15.79,45.56,-30.78
0.27,-0.02,0.32,-8.05,73.01,-17.95
-0.27,-0.16,0,7.92,8.9,-17.11
-0.09,-0.1,-0.06,10.79,-60,-4.04
0.34,0.08,0.01,3.03,-51.29,10.04
0.26,0.09,0.04,-6.16,-53.71,27.19
0.14,0.01,0.14,-4.3,-55.55,26.66
0.15,0.05,0.21,-3.24,-26.74,20.31
0.14,0.02,0.15,-6.02,18.85,12.3
0.01,0.01,0.12,-9.49,37.95,3.18
-0.09,-0.01,0.1,-6.21,37.08,-4.24
-0.15,0,0.07,0.29,35.46,-8.38
-0.26,0.01,-0.08,3.6,32.44,-17.46
-0.2,-0.05,-0.06,6.95,43.03,-34.51
-0.42,-0.16,-0.09,12.66,67.27,-67.07
-1.08,-0.21,-0.21,52.44,96.34,-116.8
-2,0.01,-0.69,145.66,-85.29,-179.85
0.7,2,-0.43,171.11,-144.31,-248.6
-1.35,2,-2,87.15,-71.51,-77.02
-0.22,2,-0.7,120.1,-74.08,-202.66
-0.31,2,-1.22,116.86,7.41,-158.69
-0.81,1.64,-0.7,93.72,-37.47,-63.51
-0.9,1.71,-0.58,56.02,-36.94,-71.21
-1,2,-0.68,24.5,-72.79,-38.36
-0.98,1.67,-0.57,-17.95,-59.89,4.95
-0.34,1.47,-0.66,-7.65,13.66,21.99
-0.25,1.91,-0.58,-21.19,68.28,68.13
-0.54,2,-0.36,-92.08,77.19,110.4
-0.79,2,-0.1,-131.62,67.05,161.29
-1.15,2,-0.26,-161,85.05,140.26
-0.7,2,-0.74,-161.29,59.76,129.94
0.04,2,-1.07,-160,43.18,146.56
0.58,1.79,-1.16,-130.13,64.11,179.39
0.33,1.2,-0.82,-105.15,3.28,190.16
-0.43,0.41,0.28,-94.68,-29.44,201.4
-2,-0.64,0.58,-12.47,114.11,91.99
-1.29,-0.93,-1.62,46.86,141.61,-3.07
-0.24,0.35,-0.02,-2.39,74.58,-94.02
0.22,0.12,0.23,-9.94,41.22,-75.44
-0.08,-0.04,0.2,5.18,-11.55,-42.17
-0.08,-0.17,-0.18,32.89,-114.24,-6.2
0.75,0.19,-0.36,9.08,-153.26,34.83
0.65,0.11,0.05,1.27,-92.59,64.99
0.24,0,0.18,1.48,-72.23,57.76
0.03,0.05,0.32,-1.62,-35.25,34.95
-0.01,-0.04,0.34,5.89,3.37,19.05
0.14,-0.08,0.15,4.41,33.37,0.99
0.21,-0.03,0.03,2.82,60.48,-15.37
-0.02,0.03,0,-1.49,84.35,-24.54
-0.28,0.03,-0.03,-6.36,91.77,-29.9
-0.46,-0.02,-0.09,-6.34,76.57,-39.93
-0.53,-0.07,-0.09,-1.02,73.16,-55.49
-1.12,-0.21,0.33,47.64,53.94,-81.51
-2,-0.51,-1.88,169.47,-2.15,-174.24
1.1,1.75,-0.68,98.43,-250.14,-250.14
-0.23,2,-1.05,85.14,85.47,-99.5
-0.86,2,-0.94,123.63,62.89,-245.79
-2,2,-2,165.26,-33.04,-153.36
-0.97,2,-0.76,147.58,-171.79,-170.13
0.66,1.59,-0.07,99.02,-104.89,-152.27
0.79,1.53,0.1,42.73,15.95,-57.1
-0.61,1.37,-0.27,-5.02,24.77,13.53
-1.52,1.58,-1.05,-10.57,0.44,55.49
-1.08,2,-0.79,-19.8,1.42,52.11
-0.45,1.66,-0.28,-68.67,19.2,90.44
-0.42,1.82,0.03,-115.98,36.42,152.01
-1.02,2,-0.48,-141.14,37.41,174.62
-1.14,2,-0.99,-127.9,-4.93,156.06
-0.28,2,-0.89,-124.76,-39.02,167.04
0.91,1.66,-0.59,-106.26,-34.39,180.19
0.86,1.36,-0.58,-74.6,-42.98,206.78
-0.23,0.86,0.15,-77.1,-31.45,236.12
-1.38,-0.15,0.93,-80.7,192.96,134.42
-1.96,-1.02,-1.62,51.11,132.12,12.39
-0.53,0.05,0.08,-0.89,123.4,-77.09
0.12,0.03,0.07,-4.69,107.69,-92.96
-0.18,-0.05,0.02,-1.01,39.22,-71.83
-0.74,-0.14,-0.19,17.79,-70.73,-42.25
0.03,0.03,-0.21,26.84,-177.34,2.07
0.64,0.17,0.01,12.31,-189.21,31.5
0.63,0.11,0.16,4.8,-154.58,38.98
0.49,0.1,0.25,-8.93,-88.08,27.99
0.25,0.04,0.29,-17.23,-14.11,11.12
0.01,0.03,0.22,-20.11,26.23,1.85
-0.15,-0.06,0.14,-14.42,36.62,-13.79
-0.17,-0.03,0.03,-9.43,35.61,-21.31
-0.15,-0.02,-0.02,-8.31,53.5,-27.46
-0.28,-0.01,-0.09,-13.73,53.45,-39.73
-0.48,-0.25,-0.25,23.17,65.3,-66.32
-0.98,-0.23,-0.12,79.56,54.94,-111.69
-2,-0.1,-1.46,126.93,17.56,-188.22
-0.23,2,0.52,121.39,-98.66,-250.14
-0.16,2,-2,103.69,-96.89,-116.94
0.34,2,-1.84,111.42,23.82,-173.53
-1.28,2,-1.3,143.34,49.51,-134.27
-2,2,-0.37,127.05,-116.4,-101.65
-0.5,2,-0.13,110.24,-183.79,-82.89
0.73,1.96,0.41,26.92,-47.31,-47.95
-0.11,1.11,-0.23,-15.9,72.89,19.3
-2,1.94,-1.06,-27.82,54.13,46.39
-1.3,2,-0.54,-35.12,-40.44,36.22
-0.11,1.45,-0.5,-76,47.74,80.98
-0.25,1.52,-0.32,-122.86,99.99,153.07
-1.13,2,-0.66,-140.86,104.63,173.18
-1.39,2,-0.9,-135.18,42.85,166.94
-0.69,1.97,-0.82,-130.19,15.99,157.57
0.07,1.64,-0.86,-105.27,-7.27,149.65
-0.03,1.16,-0.62,-83.66,-57.63,147.79
-0.23,0.66,-0.15,-56.53,-156.31,166.12
-0.46,0.16,0.96,-64.48,-130.56,153.63
-2,-0.5,0.3,20.96,-17.52,46.45
-0.26,-0.21,-1.24,59.3,-7.08,10.22
0.95,0.01,0.17,-16.88,97.54,-26.49
0.57,0.07,0.19,-27.36,189.58,-52.81
-0.56,-0.22,-0.08,-7.79,127.18,-47.18
-0.78,-0.21,0.05,19.85,-10.44,-14.25
0.27,0.25,-0.1,8.44,-124.63,21.36
0.45,0.19,0.08,0.49,-96.64,44.08
0.21,-0.05,0.13,-3.54,-69.52,38.69
0.12,0.02,0.16,-7.43,-31.16,17.58
0.13,0.06,0.18,-16.83,26.87,1.78
0,-0.04,0.13,-17.4,65.13,-15.73
-0.18,-0.08,0.06,-8.82,71.96,-31.81
-0.25,-0.02,0.09,-4.44,69.67,-45.05
-0.26,0,0.05,-3.23,88.55,-54.66
-0.31,-0.06,-0.07,6.11,98.93,-75.12
-0.7,-0.07,0.11,51.08,128.18,-120.92
-2,-0.25,-1.7,108.85,19.62,-192.74
-0.35,1.9,-0.66,118.89,-100.8,-250.14
-1.36,2,-1.21,106.76,-66.7,-222.79
0.35,2,-0.86,132.42,-46.6,-250.14
0.7,1.78,-0.42,92.09,-6.4,-198.2
0.1,0.69,-0.58,63.66,-15,-67.27
-0.89,1.73,-0.61,55.46,-43.87,21
-2,2,-0.94,45.62,-66.08,-26.83
-1.36,2,-0.92,38.87,-86.36,-49.47
-0.04,1.09,-0.11,-6.27,-34.95,3.01
0.19,0.98,-0.4,20.13,66.89,58.24
-1.29,1.93,-0.85,-12.56,39.2,121.93
-1.59,1.95,-0.56,-24.97,-69.6,113.37
-0.57,1.62,-0.53,-47.95,-57.99,113.85
-0.28,1.98,0,-122.24,51.31,176.31
-0.75,2,-0.34,-131.95,94.31,157.87
-0.94,2,-0.52,-131.31,14.28,125.53
0.08,1.95,-0.75,-109.37,-54.41,110.95
0.97,1.07,-0.72,-79.21,53.82,150.8
0.19,0.49,0,-118.72,81.21,205.19
-0.87,-0.34,0.76,-127.6,63.59,162.47
-2,-0.63,-0.65,66.9,82.21,68.28
-0.92,0.2,-0.98,13.56,23.05,11.05
0.29,-0.07,0.44,-24.53,36.43,-14.41
0.3,-0.3,0.1,-2.49,55.79,-28.51
-0.14,-0.11,-0.08,-4.25,38.38,-17.11
-0.06,0.09,-0.06,2.21,-37.02,10.33
0.48,0.2,-0.05,-8.44,-60.11,54.11
0.28,0.06,0.07,-12.86,-43.55,70.08
0.14,0.04,0.15,-9.69,-33.93,59.02
0.09,0.04,0.16,-9.5,0.67,41.02
0.05,-0.04,0.09,-6.84,39.63,25.08
-0.06,-0.03,-0.01,2.37,57.83,7.15
-0.11,-0.02,0,1.92,57.56,-2.69
-0.18,0,-0.06,1.11,67.11,-12.61
-0.36,0,-0.08,-5.3,86.46,-29.29
-0.83,-0.19,-0.01,13.95,50.4,-50.8
-2,-0.16,-0.83,49.2,79.87,-141.94
0.46,1.31,-0.16,106.69,-156.76,-192.83
-0.23,2,-2,122.78,-2.47,-136.85
-1.17,2,-0.43,159.82,39.14,-206.44
-1.96,2,-1.75,195.35,-32.76,-238.76
-0.55,2,-0.66,171.31,-127.52,-162.27
0.77,1.28,-0.11,105.44,-155.93,-114.5
1,1.34,-0.53,77.02,-119.91,-13.24
-0.41,2,-0.72,49.3,-27.37,62.45
-1.58,2,-0.55,39.51,2.95,12.91
-0.63,2,-0.05,-3.75,14.38,34.64
-0.19,1.71,0.02,-72.17,61.13,82.89
-0.93,1.96,-0.08,-117.25,61.56,130.4
-1.4,2,-0.23,-139.16,16.57,135.89
-0.79,2,-0.54,-157.92,46.5,128.47
-0.02,2,-0.88,-166.09,99.73,131.82
0.31,1.8,-1.32,-131.56,71.28,146.24
0.07,0.97,-0.92,-89.47,2.28,175.61
-0.51,0.33,0.14,-60.98,-54.08,171.53
-1.06,0,1.06,-59.81,-35.53,121.95
-2,-0.9,-0.33,47.76,26.84,28.15
0.17,-0.11,-1.19,33.64,109.32,-49.59
0.49,0.26,0.09,-29,139.9,-68.78
0.03,-0.04,0.38,-12.62,155.18,-74.27
-0.73,-0.22,-0.05,20.9,96.07,-64.47
-0.53,-0.02,-0.19,25.08,-84.12,-22.4
0.43,0.22,-0.03,9.47,-133.95,21.04
0.52,0.09,0.03,-0.47,-105.08,38.13
0.32,-0.02,0.11,-7.08,-72.34,32.85
0.19,0.04,0.26,-9.04,-35.19,21.15
0.16,0.01,0.16,-6.63,5.82,10.13
0.16,-0.02,0.07,-13.6,48.66,-2.02
-0.04,-0.01,-0.03,-18.17,85.97,-18.22
-0.43,-0.04,-0.01,-21.87,100.17,-30.11
-0.63,-0.08,-0.1,-16.31,89.81,-49.95
-0.77,-0.17,-0.24,-0.1,93.63,-68.97
-1.37,-0.03,-0.3,43.74,18.73,-124.31
-1.5,0.51,-0.32,86.21,-32.08,-195.5
0.27,2,-1.37,121.18,-25.07,-211.76
-0.32,2,-0.84,108.06,64.12,-131.51
-2,2,-1.83,187.15,-15.32,-162.55
-1.79,2,-0.39,163.58,-150.7,-158.55
0.56,1.9,-0.35,96.57,-74.74,-118.82
0.21,1.68,0.21,69.72,-18.56,-46.36
-0.6,1.8,-0.12,10.47,-22.52,2.33
-1.17,1.94,-0.74,-5.95,-48.17,55.67
-0.8,1.98,-0.77,-13.22,-20.18,56.47
-0.3,1.93,-0.55,-56.59,30.27,84.53
-0.35,2,-0.11,-108.22,60.38,158.4
-0.95,2,-0.37,-130.76,52.83,172.85
-1.22,2,-0.54,-125.87,-14.53,151.1
-0.31,2,-0.91,-104.11,-68.37,142.37
0.6,1.65,-0.96,-98.57,-32.47,149.88
0.4,0.72,-0.76,-43.4,-37.84,179.88
-0.08,0.39,0.13,-66.09,-27.19,209.6
-0.84,0.11,1.07,-64.11,77.63,128.51
-2,-0.56,-0.4,27.34,32.98,52.47
-0.28,-0.19,-0.78,3.28,110.09,-46.67
0.06,-0.01,0.19,-26.19,146.63,-71.99
0,-0.18,0.13,-8.4,117.48,-87.11
-0.36,-0.12,0.07,2.74,70.44,-73.6
-0.54,0.04,-0.08,14.11,-45.84,-31.94
0.1,0.15,-0.05,17.87,-151.11,3.27
0.58,0.04,-0.04,16.02,-165.09,34.48
0.56,0.04,0.07,9.69,-123.73,39.05
0.43,0.08,0.12,-3.98,-42.22,27.5
0.15,0.1,0.16,-17.6,16.5,14.56
-0.19,-0.04,0.18,-18.74,44.53,-1.7
-0.46,-0.14,0,-2.45,55.75,-24.24
-0.61,-0.19,-0.2,13.56,30.27,-46.97
-0.56,-0.24,-0.17,39.55,21.12,-80.51
-1.21,-0.42,0,87.19,13.53,-136.85
-0.17,0.53,-0.37,128.53,36.39,-214.52
-0.08,2,-0.76,106.17,-98.02,-154.73
-0.8,2,-0.77,104.77,-19.79,-107.32
-1.36,2,-1.1,142.46,-25.89,-200.73
-1.81,2,-1.13,173.15,-85.17,-195.37
-0.3,1.28,-0.47,108.11,-114.79,-150.69
0.72,1.1,-0.26,80.97,-111.89,-106.16
0.03,1.35,-0.28,60.44,-15.02,12.97
-1.15,1.63,-0.58,34.18,-17.99,61.13
-1.71,2,-0.61,29.98,-16.05,44.31
-0.71,1.91,-0.13,6.7,5.14,55.56
-0.32,1.63,-0.07,-49.94,74.73,93.11
-0.63,1.68,-0.06,-122.89,63.65,149.4
-0.97,2,-0.56,-141.63,8.24,183.68
-1.05,2,-1.12,-115.56,-47.42,167.21
-0.92,2,-1.02,-110.17,-41.44,155.79
0.29,1.73,-0.58,-115.84,11.76,163.92
1.14,1.55,-0.44,-68.53,-8.27,171.47
0.3,0.97,-0.2,-64.9,-22.33,209.48
-0.19,0.22,0.57,-80.19,-22.11,205.39
-1.58,0.1,0.94,-80.65,203.82,59.11
-2,-0.73,-2,103.85,141.23,-0.85
-0.56,-0.19,-0.36,-28.34,71.81,-68.31
0.16,-0.09,0.41,-16.29,85.76,-84.85
0,-0.09,0.38,-2.11,109.29,-84.36
-0.62,-0.04,-0.19,29.92,-3.37,-58.16
0.06,0.12,-0.05,24.85,-132.26,-3.35
0.93,0.21,-0.04,13.7,-122.98,30.87
0.75,0.09,0.11,-3.29,-58.73,47.37
0.32,0.06,0.22,-14.9,-18.79,36.93
0.1,0.01,0.24,-16.85,10.81,17.75
-0.02,0.03,0.16,-21.88,52.13,3.97
-0.2,-0.05,0.05,-22.31,94.27,-9.5
-0.45,-0.18,-0.11,-1.09,88.73,-30.15
-0.58,-0.06,-0.2,9.66,60.66,-52.72
-0.57,-0.15,-0.49,39.99,50.38,-72
-1.72,-0.37,-1.35,87.48,97.94,-150.87
-0.35,1.96,1.61,40.86,8.29,-250.14
-1.41,2,-2,62.64,-41.71,-138.73
1.04,2,-0.22,55.97,-15.68,-216.39
0.43,2,-0.63,70.24,185.3,-182.95
-2,1.58,-1.31,71.63,45.36,-149.15
-1.39,2,-0.73,49.86,-165.08,-117.68
0.38,2,-0.44,13.21,-96.5,-52.43
0.34,1.54,-0.17,-3.48,22.91,-14.28
-0.35,1.38,-0.48,-21.17,50.01,36.4
-0.93,1.58,-0.89,-30.57,57.53,72.69
-1.14,2,-0.84,-58.4,76.34,97.45
-1.27,1.75,-0.49,-90.35,48.63,121.53
-1.12,1.74,-0.25,-120.23,10.79,132.95
-0.52,2,-0.61,-129.73,-5.31,164.64
-0.2,2,-0.88,-113.6,-22.9,179.21
-0.29,1.54,-0.83,-84.31,-87.74,180.2
-0.07,0.75,-0.12,-57.65,-186.23,169.63
0.04,0.11,0.68,-43.92,-188.32,166.15
-1.32,-0.21,0.83,-33.07,-36.8,64.66
-1.18,-0.28,-0.8,67.69,-9.85,25.37
0.01,0.12,-0.78,12.7,34.66,-40.47
0.56,0.08,0.24,-13.85,82.46,-53.24
0.18,-0.13,0.18,-7.13,124.36,-76.28
-0.45,-0.16,-0.07,10,77.43,-62.15
-0.64,-0.04,-0.03,16.96,-46.71,-26.8
0.12,0.1,0,22,-125.42,-5.05
0.5,0.03,-0.07,17.44,-127.39,14.1
0.54,0.02,-0.06,6.65,-86.38,21.24
0.36,0.12,0.01,-4.18,-19.97,16.34
0.14,0.09,0.1,-13.87,43.72,6.53
-0.15,-0.01,0.12,-12.53,63,2.63
-0.5,-0.16,-0.03,-0.63,41.08,-11.49
-0.63,-0.21,-0.17,24.58,18.92,-37.62
-0.65,-0.15,-0.27,41.29,19.96,-68.46
-1.16,-0.16,-0.25,70.55,4.21,-116.32
-0.59,0.13,0.16,80.35,-29.6,-204.09
-0.02,2,-0.54,109.73,-35.76,-215.98
-0.83,2,0.19,130.06,24.8,-130.9
-0.46,2,-0.7,143.34,6.29,-178.48
-1.33,2,-1.06,136.25,-63.83,-129.89
-1.04,1.7,-0.58,77.92,-185.29,-71.4
-0.4,1.67,-0.29,40.78,-116.05,-90.76
-0.28,1.43,-0.75,25.06,6.41,-41.92
-1.44,1.62,-0.68,20.69,16.76,6.06
-1.09,1.5,-0.46,10.92,-6.32,31.21
-0.35,1.68,-0.4,-19.49,-2.39,63.72
-0.57,1.92,-0.28,-49.69,86.19,88.99
-0.8,2,-0.34,-116.65,105.89,109.33
-1.1,1.75,-0.46,-141.09,72.1,144.34
-1.01,1.68,-0.66,-149.11,31.36,161.13
-0.73,2,-0.67,-157.69,39.88,159.46
-0.23,2,-0.76,-154.4,53.59,169.45
0.21,1.64,-1.23,-127.69,38.64,154.86
-0.44,0.74,-0.53,-107.89,-18.34,163.9
-0.76,0.12,0.36,-116.95,-56.95,130.45
-1.65,-0.42,0.34,-2.39,-34.53,92.24
-1.21,-0.65,-1.13,71.38,-24.53,-6.68
0.36,0.28,-0.22,-3.69,28.13,-45.9
0.55,0.18,0.27,-24.64,82.05,-38.06
-0.14,-0.12,0.16,2.42,54.67,-33.94
-0.32,-0.19,-0.07,34.48,-24.07,-24.93
0.37,0.12,-0.18,10.37,-87.51,15.6
0.57,0.15,0.06,6.13,-67.88,43.88
0.27,0.03,0.08,1.76,-43.55,42.31
0.08,0.08,0.17,-2.47,-21.54,30.76
0.03,0.06,0.17,-7.25,-0.69,15.4
0.03,-0.04,0.09,-8.94,30.16,1.05
-0.17,-0.03,0.12,-10.04,37.57,-10.7
-0.4,-0.07,0.04,-1.89,47.47,-23.26
-0.49,-0.02,-0.08,9.96,53.4,-42.44
-0.28,0.03,-0.11,12.02,44.92,-55.91
-0.45,-0.12,0.41,40.76,86.83,-82.82
-2,-0.32,-1.17,82.02,195.39,-180.52
-0.28,2,-0.32,72.4,-39,-250.14
0.08,2,-1.42,120.25,12.18,-124.34
-0.03,1.98,-1.79,90.73,-8.83,-130.66
-2,2,-1.88,151.56,-103.93,-128.73
-0.59,2,-0.6,135.19,-171.83,-84.5
-0.19,1.9,-0.2,93.81,-118.79,-104.46
0.46,1.81,-0.02,55.13,-3.53,-78.98
-0.47,1.52,-0.09,22.94,53.43,-41.47
-1.22,1.67,-0.65,-4.88,-5.72,6.67
-1.15,1.66,-0.8,-15.4,-69.21,38.69
-0.52,1.31,-0.64,-15.62,-29.66,66.49
-0.12,1.38,-0.45,-36.81,56.63,86.68
-0.37,1.78,-0.32,-90.21,76.59,145.53
-1.4,2,-0.47,-112.26,53.22,154.18
-1.49,2,-0.22,-129.1,-16.64,139.82
-0.4,2,-0.51,-127.75,-44.56,135.98
0.64,1.98,-0.99,-127.57,-2.58,146.5
0.93,1.09,-1.01,-84.66,18.24,139.78
-0.25,0.48,-0.53,-67.92,27.9,179.86
-0.63,-0.18,0.74,-91.88,27.86,174
-2,-0.69,0.38,-7.29,40.85,34.92
-0.53,0.28,-0.99,38.47,17.74,13.24
0.13,0.06,0.12,-16.57,95.9,-28.66
0.24,-0.24,0.13,-12.35,101.06,-61.08
-0.14,-0.18,0.18,-1.92,84.64,-62.82
-0.58,-0.01,-0.07,-8.61,25.73,-35.37
-0.25,0.09,-0.07,-6.76,-55.3,-12.99
0.15,0.05,0.02,-6.16,-111.68,6.68
0.37,-0.03,0.08,-0.22,-110.82,12.25
0.42,0.06,0.08,1.89,-57.97,10.33
0.3,0.11,0.07,-6.77,-4.07,2.94
0.08,0.04,0.03,-9.78,32.49,-3.27
-0.15,-0.08,-0.01,-4.18,49.11,-16.28
-0.32,-0.14,-0.03,9.04,45.43,-31.22
-0.4,-0.14,-0.13,19.07,46.83,-56.84
-1.07,-0.26,-0.27,45.6,13.81,-93.83
-1.44,-0.11,0.02,88.68,8.36,-161.05
0.53,1.76,-0.24,106.21,-112.66,-192.84
-0.69,2,-0.37,113.8,49.95,-19.59
-1.99,2,-1.18,128.61,56.77,-158.5
-2,2,-1.6,164.02,-11.69,-218.07
-1.03,2,-1.15,109.47,-116.81,-187.79
0.99,1.44,0.03,53.21,-191.29,-135.5
0.65,0.85,-0.03,18.21,-80.38,-0.37
-0.91,1.3,-0.57,6.26,-46.14,39.41
-1.76,1.83,-0.85,16.98,-54.22,16.37
-0.72,1.63,-0.69,14.56,-21.6,29.72
-0.03,1.16,-0.33,12.72,72.52,53.6
-0.23,1.43,-0.22,-12.27,121.78,83.36
-0.93,1.98,-0.33,-93.7,64.69,136.06
-1.01,2,-0.17,-136.03,-31.73,167.61
-0.47,2,-0.47,-141.18,-42.69,180.77
-0.36,2,-0.89,-151.22,41.26,189.69
-0.22,2,-0.93,-132.91,101.4,152.43
-0.05,1.6,-0.86,-95.75,46.66,140.85
0.27,0.44,-0.46,-53.67,-10.11,206.04
-0.58,-0.14,0.65,-70,-59.99,212.19
-2,-0.35,0.88,-16.74,38.62,82.86
-0.81,-0.42,-1.53,62.22,58.28,27.86
0.45,0.31,-0.06,-8.15,127.67,-31.01
0.45,-0.03,0.18,-10.88,171.93,-76.41
-0.34,-0.07,0.01,-11.1,131.39,-59.85
-0.98,-0.2,-0.09,-0.26,-9.39,-13.52
-0.13,-0.07,-0.06,15.53,-130.76,21.65
0.53,0.1,-0.05,17.81,-144.97,38.8
0.5,0.15,0.1,11.74,-94.65,34.32
0.24,0.09,0.2,1.33,-39.73,24.21
0.07,0.01,0.19,-4.64,6.24,7.78
-0.06,-0.01,0.11,-7.36,33.95,-6.85
-0.14,-0.1,0.02,-2.27,63.64,-24.56
-0.27,-0.03,0.09,1.38,78.15,-41.31
-0.38,-0.05,0.07,12.37,96.04,-70.5
-1.08,-0.18,0.09,38.56,106.17,-117.11
-2,-0.39,-0.97,155.39,10.74,-165.65
-0.74,2,0.06,85.62,-181.83,-238.19
-2,2,-2,143.61,-137.59,-177.78
1.35,2,-0.08,123.82,-143.8,-197.27
1.03,2,-0.55,102.06,45.95,-156.04
-0.97,1.25,-0.69,86.24,94.41,-82.59
-1.74,2,-0.56,83.33,-45.03,-115.4
-0.56,2,-0.61,40.61,-125.92,-41.89
-0.12,1.77,-0.39,4.28,-36.14,-6.09
-0.19,1.7,-0.29,-7.69,81.14,24.01
-0.85,1.9,-0.43,-44.48,79.82,57.13
-0.93,1.89,-0.49,-73.99,11.1,81.62
-0.51,1.77,-0.34,-104.17,5.11,114.79
-0.26,1.93,-0.13,-142.08,71.81,153.25
-0.53,2,-0.39,-169.58,136.83,145.01
-0.73,2,-0.86,-165.19,107,135.53
-0.28,1.97,-1.21,-139.71,20.64,138.95
0.05,1.04,-1.22,-85.46,-67.26,162.31
-0.15,0.35,-0.65,-33.64,-93.23,191.24
-0.15,0.34,0.16,-35.73,-38.88,185.79
-1.25,0.03,1,-53.71,49.31,94.87
-1.83,-0.48,-0.62,36.21,-79.81,59.79
-0.19,-0.26,-0.25,9.46,70.85,-41.64
-0.28,0,0.1,4.29,97,-86.19
0.14,0.07,0.11,7.94,52.76,-102.15
0.08,-0.06,0.12,17.71,35.33,-82.33
0.16,0.13,0.02,12.98,-22.64,-44.92
0.28,0.21,-0.07,1.65,-84.34,-2.6
0.25,0.02,-0.03,-1.33,-109.83,31.3
0.45,0,0.06,-2.59,-107.05,38.23
0.38,0.05,0.19,-10.81,-28.14,25.67
0.05,0.13,0.17,-30.27,51.13,16.98
-0.44,-0.04,0.09,-34.73,96.11,-8.53
-0.89,-0.39,-0.23,2.6,79.74,-56.43
-0.86,-0.27,-0.12,41.23,45.39,-113.89
-1.51,-0.14,-0.33,63.14,69.56,-169.73
-0.1,0.98,0.31,104.92,-47.69,-247.01
-1.5,2,-1.72,105.24,-9.03,-197.82
0.31,2,-0.11,109.41,-25.21,-189.44
-0.2,1.84,-1.12,128.08,14.27,-146.93
-1.45,2,-0.72,126.77,-55.15,-176.4
-0.1,1.87,-0.33,71.5,-118.06,-129.85
0.03,1.38,-0.51,44.39,-78.22,-69.35
-0.6,1.48,-0.58,28.07,-13.17,-26.16
-1.34,1.85,-0.87,24.25,-2.02,-15.92
-0.9,1.89,-0.65,15.69,-13.53,-0.27
-0.4,1.5,-0.31,-1.24,14.18,37.4
-0.63,1.53,-0.26,-22.88,55.64,71.53
-0.97,1.89,-0.3,-60.49,63.65,95.38
-0.78,1.95,-0.39,-104.66,30.77,123.18
-0.42,1.58,-0.39,-131.57,22.06,169.08
-0.36,1.8,-0.44,-150.24,44.24,189.31
-0.82,2,-0.57,-164.5,70.26,193.66
-0.41,2,-1.04,-132.34,21.29,157.36
