aX,aY,aZ,gX,gY,gZ
0.04,1.11,-0.03,-24.45,-15.08,67.67
0.1,0.99,-0.01,-15.63,-29.69,60.67
0.36,0.89,-0.36,-12.13,-2.66,46.42
0.29,0.94,-0.31,-12.46,35.5,39.06
-0.05,0.95,-0.34,-14.25,36.76,32.06
-0.12,0.92,-0.29,-10.33,25.3,34.23
-0.01,0.95,-0.21,-8.26,12.66,34.34
0.1,0.93,-0.18,-8.73,15.34,37.4
0.17,0.96,-0.21,-8.2,28.14,39.13
0.1,0.97,-0.23,-9.03,36.13,38.83
0.02,0.97,-0.23,-8.41,32.91,41.06
0.05,0.94,-0.21,-4.99,28.52,41.88
0.08,0.96,-0.21,-1.29,36.29,39.02
0.01,0.97,-0.17,-1.89,49.5,37.21
-0.04,0.98,-0.18,-2.21,56.73,33.03
-0.13,1,-0.23,0.31,54.93,27.65
-0.07,1.01,-0.26,0.27,54.47,22.46
0.02,0.89,-0.43,5.89,47.07,21.78
-0.03,1.1,-0.27,0.03,80.02,19.24
-0.07,1.03,-0.25,-4.27,77.89,20.75
-0.06,1.02,-0.19,-7.66,78.44,16.89
-0.08,1,-0.29,-9.76,76.61,12.63
0,1.01,-0.22,-12.7,73.4,10.75
0.11,1.02,-0.19,-12.12,95.34,7.31
0.05,1.37,-0.13,-13.47,135.26,-8.59
-0.07,1.1,0.01,-25.09,175.45,-37.07
-0.21,1.11,0.14,-40.68,229.44,-88.87
-0.37,0.88,0.19,-52.77,250.13,-134.44
-0.41,0.62,-0.07,-33.27,219.42,-169.65
-0.32,0.79,-0.11,-11.63,142.11,-175.27
-0.17,1.34,-0.19,15.43,108.25,-175.6
-0.1,1.55,-0.14,22.15,102.66,-154.15
0.1,1.26,-0.08,31.51,94.55,-143.54
0.03,1.14,0.01,42.31,66.17,-136.34
-0.05,1.15,0.1,46.82,35.74,-121.1
-0.15,1.04,0.02,55.89,17.69,-106.27
-0.17,1,-0.03,49.96,-22.78,-96.31
-0.05,0.94,0.04,45.69,-42.56,-103.22
0.09,0.96,0,32.29,-40.45,-85.24
0.2,0.95,-0.03,17.54,-19.16,-68.81
0.28,0.8,-0.04,6.68,22.64,-66.03
0.21,0.73,-0.05,-6.17,56.88,-36.87
0.05,0.67,-0.07,-8.92,72.25,-12.44
-0.03,0.66,-0.12,-11.92,93.63,4.14
-0.3,0.67,-0.05,-10.25,75.87,22.98
-0.6,0.72,-0.16,-8.4,21.69,43.06
-0.85,0.9,-0.28,-21.25,-30.85,51.46
-0.96,1.04,-0.36,-13.54,-61.09,44.95
-0.9,1.07,-0.69,-15.35,-71.38,41.44
-0.9,0.9,-0.42,-17.33,-55.9,28.11
-0.7,0.97,-0.42,-30.43,-21.11,9.21
-0.27,1.69,-0.07,-28.54,-45.21,38.27
-0.38,1.07,0.17,-10.82,-61.2,20.48
0.13,0.82,-0.27,22.49,-53.3,38.44
0.86,0.92,-0.01,-8.27,-22.04,70.44
0.27,1.01,-0.1,-12.6,-13.69,94.24
-0.28,1.06,-0.23,-15.4,-36.92,88.14
0.13,0.87,-0.29,-14.56,-51.89,73.74
0.34,0.93,-0.17,-15.84,-18.52,75.21
-0.08,0.92,-0.22,-16.21,6.31,68.15
-0.06,0.97,-0.19,-20.15,9.35,65.12
-0.02,0.93,-0.15,-22.94,18.55,63.4
-0.2,0.92,-0.17,-20.49,9.24,62.47
-0.15,0.9,-0.21,-14.66,-4.42,60.84
-0.06,0.94,-0.19,-11.15,-13.44,60.35
-0.08,0.94,-0.15,-10.58,-17.63,58.02
-0.1,0.93,-0.14,-9.25,-28.44,55.43
-0.01,0.93,-0.15,-5.98,-37.23,54.47
0.12,0.98,-0.14,-3.9,-30.79,54.03
0.21,1.04,-0.11,-3.97,-7.79,53.4
0.18,1.07,-0.11,-4.88,19.49,52.11
0.07,1.1,-0.06,-10.02,37.15,54.7
0.08,1.02,-0.17,-5.71,40.24,54.8
-0.25,1.02,-0.15,-13.15,51.11,51.09
-0.35,1.06,-0.19,-22.39,17.6,42.08
-0.19,1.08,-0.18,-27.31,-8.61,31.77
-0.01,1.08,-0.18,-28.28,2.18,22.34
-0.09,1.16,-0.35,-16.99,22.15,9.62
-0.26,1.23,-0.23,-30.85,68.42,-14.71
-0.38,1,-0.02,-40.41,105.13,-57.03
-0.43,0.91,0.01,-55.79,118.61,-110.15
-0.46,0.57,-0.17,-21.66,74.88,-147.17
-0.44,0.64,-0.44,16.81,7.73,-158.85
-0.23,1.26,-0.36,38.69,-26.69,-143.6
0.22,1.64,-0.4,45.66,-32.11,-130.44
0.03,1.26,-0.48,52.3,-36.87,-122.52
-0.02,1.2,-0.33,63.34,-78.17,-103.34
0.02,1.14,-0.34,78.86,-123.41,-88.41
0.07,1.06,-0.31,89.79,-141.03,-79.01
0.15,1.03,-0.3,99.83,-154.92,-69.76
0.3,1.03,-0.29,92.25,-161.44,-68.92
0.42,0.94,-0.26,83.25,-142.77,-58.54
0.38,0.91,-0.16,72.98,-122.56,-49.5
0.43,0.92,-0.14,52.23,-86.89,-35.79
0.36,0.86,0.08,31.56,-58.08,-19.62
0.23,0.85,0.15,14.82,-35.05,-3.75
0.1,0.84,0.22,2.13,-8.98,8.85
-0.09,0.84,0.3,3.7,-8.29,25.65
-0.33,0.72,-0.06,34.89,-17.08,31.69
-0.33,0.85,-0.36,32.58,17.99,38.57
-0.21,1.01,-0.58,38.44,59.53,43.53
-0.82,1.18,-0.72,13.73,31.8,33.03
-1.48,0.99,-0.52,-15.18,-27.34,25.98
-1.01,0.89,-0.44,-20.76,-87.21,31.95
-0.16,1.41,0.07,-11.4,-165.47,51.6
0.1,1.07,0.44,-20.92,-76.06,69.61
-0.56,1.06,-0.78,21.4,-113.7,38.95
1.01,0.96,0.13,10.85,-92.64,66.85
0.97,0.81,0.17,-7.82,-10.79,83.69
-0.14,1.09,-0.2,-8.79,13.17,92.54
-0.19,0.95,-0.36,-12.59,-43.73,70.82
0.24,0.92,-0.22,-8.95,-55.89,71.63
0.06,0.87,-0.2,-7.12,-28.73,69.37
0.1,0.96,-0.19,-5.6,-4.53,64.83
0.09,0.98,-0.11,-10.29,21.36,58.64
-0.07,0.95,-0.13,-13.55,24.99,55.75
-0.08,0.92,-0.17,-10.32,5.18,59.56
0,0.95,-0.16,-6.63,-1.98,62.96
0.02,0.96,-0.16,-8.59,3.24,61.84
-0.07,0.94,-0.13,-6.24,-6.47,62.82
0.05,0.95,-0.16,-1.56,-11.66,63.89
0.11,0.96,-0.16,0.39,-2.53,63.11
0.07,0.96,-0.13,-0.93,15.48,57.46
0.06,1.01,-0.15,-0.02,21.35,51.6
0.05,1.06,-0.21,1.88,25.08,49.07
0.05,1.13,-0.2,-0.95,35.2,50.22
0.17,1.01,-0.33,3.13,49.21,49.19
-0.19,1.04,-0.26,-5.7,76.81,42.49
-0.25,1.04,-0.31,-14.27,63.61,31.6
-0.25,1.01,-0.29,-21.51,48.12,16.93
-0.15,1.02,-0.34,-15.27,36.69,7.92
-0.14,1.43,-0.17,-27.75,58.54,-10.95
-0.09,0.99,-0.02,-23.39,100.31,-43.02
-0.34,1.14,0.07,-36.89,137.21,-95.5
-0.36,0.76,0.12,-29.88,143.34,-137.72
-0.2,0.61,-0.25,5.86,103.91,-161.35
-0.28,0.99,-0.23,25.4,73.68,-165.31
-0.02,1.52,-0.08,38.46,72.74,-149.21
0.19,1.35,-0.2,49.12,66.82,-141.64
-0.02,1.17,-0.05,57.74,48.15,-128.34
0.01,1.18,0,70.29,6.6,-119.92
-0.14,1.13,-0.07,77.04,-27.05,-105.87
-0.18,1.05,-0.04,74.46,-70.79,-88.28
0.08,1.02,0.05,70.14,-100.06,-87.11
0.3,1.03,-0.03,62.87,-86.79,-87.51
0.33,0.98,0.05,43.86,-44.76,-79.26
0.41,0.97,0.04,27.55,14.17,-63.92
0.4,0.77,0.07,17.77,63.66,-44.08
0.18,0.72,0.02,8.1,88.87,-27.76
0.07,0.71,-0.02,-3.48,102.13,-4.11
-0.08,0.62,-0.09,1.86,99.18,12.66
-0.37,0.67,-0.2,9.81,76.65,24.5
-0.56,0.85,-0.46,0.02,51.18,40.6
-0.71,1.06,-0.48,1.9,29.08,43.65
-1.08,1.18,-0.54,-9.35,-19.02,27.95
-1.2,0.99,-0.55,-19.95,-48.92,14.23
-0.81,1.02,-0.46,-43.82,-58.4,13.85
-0.04,1.7,-0.13,-30.92,-82.25,38.44
0.44,0.73,0.91,-25.27,12.97,49.93
-0.53,1.06,-0.8,17.18,16.7,16.59
0.43,1.02,-0.05,-20.5,-37.51,49.45
0.56,0.84,0.19,-13.47,-21.06,67.87
-0.04,0.98,-0.25,-5.95,-9.74,69.44
0.16,0.98,-0.34,-10.87,-16.84,55.95
0.45,0.98,-0.26,-11.4,6.47,53.58
-0.03,0.92,-0.19,-11.47,35.98,53.59
-0.07,0.93,-0.21,-11.96,40.79,49.32
0,0.98,-0.23,-13.21,40.86,44.9
-0.11,0.92,-0.23,-16.18,38.33,48.09
-0.08,0.92,-0.26,-13.74,32.32,49.95
-0.04,0.94,-0.23,-11.36,28.22,49.89
-0.05,0.94,-0.2,-11.08,28.81,52.09
-0.09,0.94,-0.16,-7.7,20.37,54.49
-0.03,0.91,-0.15,-3.49,16.03,55.66
-0.01,0.93,-0.16,-2.77,32.76,51.12
-0.14,0.94,-0.19,-2.79,44.71,42.98
-0.2,0.89,-0.21,0.52,41.89,34.31
-0.18,0.87,-0.3,2.82,42.21,25.06
-0.06,0.99,-0.35,0.91,45.4,22.38
0.11,1.01,-0.27,-4.44,51.91,24.11
0.41,1.16,-0.32,5.88,99.71,18.05
0.02,1.19,-0.24,-10.48,143.05,14.53
-0.26,1.17,-0.1,-20.53,129.5,9.63
-0.36,1.15,-0.19,-16.16,99,2.05
-0.33,1.28,-0.04,-23.95,115.55,-18.03
-0.3,1.17,0.02,-29.14,149.52,-60.44
-0.27,1.06,0.13,-52.44,206.37,-116.05
-0.31,0.66,-0.03,-39.32,220.87,-163.98
-0.29,0.58,-0.27,-10.69,176.76,-180.82
-0.16,1.15,-0.07,15.28,147.34,-175.4
-0.09,1.71,-0.08,29.18,153.47,-160.6
0.01,1.32,-0.15,38.47,127.52,-138.75
-0.07,1.1,0.07,43.17,70.47,-135.84
-0.12,1.08,0.09,55.47,19.21,-125.49
-0.1,0.97,-0.04,57.68,-12.6,-110.89
-0.03,0.98,-0.03,46.7,-31.1,-88.14
0.1,0.9,0.02,40.66,-37.64,-75.54
0.12,0.83,0.01,39.27,-34.59,-62.8
0.27,0.84,-0.02,31.57,-17.58,-62.5
0.35,0.83,-0.08,20.11,20.92,-55.08
0.26,0.83,-0.11,13.36,61.11,-25.81
0.21,0.73,-0.12,5.8,82.76,-0.83
0.01,0.65,-0.16,8.39,107.79,15.04
-0.19,0.65,-0.24,19.5,99.49,31.34
-0.57,0.79,-0.29,20.41,50.25,50.13
-0.92,1.04,-0.29,-1.6,-4.73,56.02
-1.13,1.14,-0.35,-0.43,-55.72,41.53
-1.09,1.06,-0.67,-9.95,-92.51,32.81
-0.85,1.04,-0.44,-29.34,-94.41,21.24
-0.55,1.59,-0.3,-22.42,-52.71,28.79
0.09,1.17,0.26,-39.48,-59.88,26.57
0.45,0.56,0.13,11,16.92,31.7
0.31,1.1,-0.33,-16.45,65.69,45.59
0.12,1.06,-0.02,-27.98,10.37,90.38
-0.14,0.86,-0.08,-20.78,-26.4,85.12
-0.14,0.86,-0.35,-13.44,-42.92,71.61
0.36,0.94,-0.27,-10.24,-27.15,67.21
0.2,0.92,-0.26,-9.13,7.24,57.39
0,0.94,-0.25,-10.52,28.42,58.18
-0.16,0.94,-0.24,-8.99,15.35,55.05
-0.13,0.92,-0.18,-9.67,-9.32,57.77
0.05,0.91,-0.25,-6.62,-14.89,60.33
0.07,0.94,-0.18,-6.21,1.48,54.63
0.07,0.97,-0.17,-6.3,14.5,48.73
0,0.95,-0.19,-6.55,22.6,45
0,0.94,-0.19,-1.79,30.93,40.75
0.04,0.94,-0.18,1.48,36.89,37.65
0.08,1.02,-0.17,-0.12,46.44,34.58
0.02,1.03,-0.17,-2.98,54.05,30.12
-0.01,1.03,-0.21,-3.29,50.39,25.11
0.18,0.99,-0.38,4.54,40.31,29.14
0.11,1.19,-0.21,-3.52,93,33.46
-0.01,1.03,-0.27,-2.75,109.22,33.95
-0.18,0.93,-0.32,-5.7,121.72,27.5
-0.34,0.93,-0.4,-13.03,111.25,15.67
-0.33,0.94,-0.26,-19.66,95.02,4.79
-0.26,1,-0.22,-17.92,89.53,-2.63
-0.29,1.35,-0.06,-21.66,121.73,-24.08
-0.5,0.85,-0.03,-28.12,133.89,-55.5
-0.37,0.78,-0.1,-34.57,147.69,-116.87
-0.5,0.63,-0.3,-11.12,130.4,-159.2
-0.33,0.94,-0.2,15.06,88,-166.18
-0.01,1.6,-0.15,43.37,83.4,-170.89
0.09,1.78,-0.17,37.84,78.91,-148.71
0.11,1.3,-0.07,47.23,55.75,-140.66
-0.01,1.21,0.1,58.47,37.54,-134.09
-0.15,1.18,0.04,68.89,18.31,-125.54
-0.14,1.2,0.04,62.85,-18.03,-117.9
0.02,1.19,0.15,51.13,-44.73,-115.82
0.1,1.01,0.08,34.85,-42.83,-111.92
0.18,1,0.12,23.14,-17.49,-102.47
0.25,0.95,0.04,9.25,22.97,-84.88
0.31,0.77,0.01,-0.42,63.65,-64.32
0.21,0.76,-0.12,-4.44,89.74,-43.37
0.07,0.73,-0.13,-14.37,116.32,-10.89
-0.05,0.59,-0.08,-22.42,116.35,10.06
-0.27,0.56,-0.14,-17.71,74.63,24.55
-0.56,0.53,-0.42,-2.97,11.31,49.71
-0.6,0.71,-0.59,-11.54,-15.35,66.77
-0.93,1.09,-0.4,-16.01,-45.44,66.4
-1.26,1.07,-0.53,-29.86,-80.33,42.61
-0.96,0.87,-0.65,-36.4,-80.89,33.4
-0.26,1.24,-0.21,-41.15,-106.21,42.59
0.58,1.35,0.11,8.4,22.85,69.79
-0.93,1.63,-0.5,-19.4,3.21,18.92
0.74,0.56,-0.01,-0.2,-80.24,48.05
0.71,0.77,0.1,-22.23,-27.04,87.89
-0.16,1.17,-0.63,-17.07,-0.27,85.41
0.3,0.89,-0.35,-10.24,-42.69,78.49
0.3,0.91,-0.2,-16.29,7.76,78.9
-0.26,0.95,-0.2,-19.46,13.83,70.27
0.03,0.98,-0.2,-17.42,-9.52,68.57
0.11,0.92,-0.27,-12.73,5.31,68.31
0.01,0.96,-0.23,-16.31,14.06,63.15
0.05,1,-0.18,-16.7,6.85,61.17
0.08,1,-0.17,-15.49,5.98,59.84
0.1,1.01,-0.15,-12.4,15.26,58.58
0.09,1,-0.13,-11.5,30.53,56.49
0.02,1.06,-0.13,-11.43,35.42,55.43
0.15,1.04,-0.18,-8.63,41.96,58.27
0.05,1.03,-0.12,-10.44,48.85,59.85
-0.03,1.02,-0.13,-8.17,51.76,57.1
-0.13,1,-0.19,-8.73,61.64,53.24
-0.21,0.89,-0.29,-9.22,68.19,45.1
-0.26,0.92,-0.33,-11.13,77.6,33.52
-0.26,0.93,-0.46,-22.12,81.17,21.87
-0.26,0.95,-0.27,-30.76,69.88,11.63
-0.06,1.02,-0.15,-22.44,86.23,-3.31
-0.32,1.42,0.14,-37.38,147.05,-37.97
-0.4,1.19,0.27,-43.5,180.41,-92.29
-0.37,0.79,-0.13,-32.17,157.24,-150.05
-0.47,0.56,-0.33,1.68,94.31,-178.6
-0.36,1.22,-0.2,32.34,79.32,-176.44
0.05,1.72,-0.18,34.48,78.11,-158.59
0.1,1.19,-0.19,51.08,50.76,-150.66
-0.05,1.15,-0.03,65.05,27.15,-137.8
0.01,1.18,0.03,80.67,-8.16,-133.43
-0.05,1.08,-0.09,86.53,-25.97,-120.47
-0.11,1.11,-0.1,78.27,-49.84,-101.26
0.06,1.03,0,69.54,-72.13,-92.13
0.25,0.85,-0.01,58.86,-85.76,-87.03
0.38,0.87,-0.03,49.69,-48.95,-76.57
0.47,0.88,0.02,30.08,-0.98,-52.85
0.45,0.72,0,20.47,48.44,-30.13
0.3,0.73,-0.05,10.29,75.34,-4.03
0.16,0.66,-0.03,10.64,102.21,18.68
-0.26,0.65,-0.07,25.87,72.7,36.48
-0.7,0.78,-0.33,30.33,9.16,59.09
-0.61,1.02,-0.44,5.62,-8.6,70.28
-0.93,1.22,-0.62,24.29,-42.12,68.47
-1.39,1.14,-0.57,-21.98,-75.5,44.82
-1.19,1.07,-0.55,-31.56,-93.79,31.64
-0.53,1.91,-0.48,-33.58,-136.5,55.79
-0.08,1.09,0.36,-9.91,-122.95,40.08
0.97,0.86,0.2,4.85,-50.06,34.18
1.17,0.8,-0.2,-16.81,19.16,72.73
0.24,1.13,-0.14,-16.79,36.56,103.63
-0.25,1.04,-0.4,-21.34,7.15,81.02
0.03,0.85,-0.24,-18.74,-29.73,73.18
0.09,0.91,-0.18,-18.95,-23.37,65.04
0.1,0.91,-0.24,-14.56,9.72,61.67
0.15,0.95,-0.21,-16.44,46.02,58.79
-0.19,0.93,-0.2,-17.73,50.19,52.24
-0.26,0.92,-0.24,-17.5,17.36,51.01
-0.09,0.88,-0.28,-10.86,-3.73,53.28
-0.03,0.94,-0.24,-8.53,6.69,49.95
-0.07,0.94,-0.16,-8.18,7.95,46.02
0.03,0.94,-0.14,-3.27,-0.93,49.7
0.18,1.01,-0.1,-2.18,9.28,53.98
0.19,1.02,-0.12,-4.32,23.03,55.69
0.11,1.06,-0.12,-6.64,33.74,55.98
0.06,1.12,-0.13,-6.27,32.12,57.65
0.16,1.02,-0.33,1.06,37.31,59.37
-0.09,1.05,-0.25,-6.31,88.69,51.05
-0.27,0.98,-0.4,-8.8,90.82,39.57
-0.32,1.01,-0.41,-16.21,91.9,25.16
-0.33,0.98,-0.39,-25.16,89.95,11.76
-0.19,1,-0.23,-28.1,81.56,0.88
-0.18,1.47,-0.06,-36.44,114.31,-21.54
-0.18,1.12,0.2,-43.97,173.26,-60.07
-0.41,1.11,0.26,-58.56,207.84,-123.19
-0.34,0.51,-0.18,-24.8,162.85,-164.09
-0.45,0.53,-0.38,9.85,88.34,-176.79
-0.31,1.3,-0.24,34.51,74.22,-168.79
0.02,1.7,-0.18,37.97,70.89,-149.48
0.08,1.15,-0.21,51.67,36.71,-138.51
-0.04,1.19,-0.03,61.15,5.91,-127.72
-0.04,1.14,0.02,73.4,-31.63,-117.78
0,1.03,-0.11,77.6,-40.98,-104.52
0.01,1.06,-0.07,67.87,-55.6,-88.27
0.05,0.98,0.04,59.73,-67.09,-77.98
0.24,0.89,0.02,49.88,-66.24,-65.34
0.3,0.81,0.03,44.03,-48.16,-52.57
0.46,0.9,-0.01,25.92,-5.48,-43.7
0.43,0.79,0.03,10.69,48.2,-16.89
0.29,0.72,0.02,3.08,75.57,7.23
0.09,0.69,0,11.47,102,27.66
-0.34,0.64,-0.12,37.84,69.37,47.35
-0.7,0.86,-0.33,30.87,27.32,57.63
-0.83,1.11,-0.5,20.76,25.58,53.9
-1.21,1.31,-0.81,21.08,-18.99,32.84
-1.67,1.26,-0.49,-26.22,-73.46,25.23
-1.35,1.55,-0.91,-34.89,-152.81,25.8
0.3,1.26,0.3,-37.85,-226.61,36.41
1.87,0.43,0.43,7.31,-80.6,36.34
0.96,0.88,-0.37,-18.81,81.61,79.95
-0.02,1.38,-0.08,-21.98,48.62,110.94
-0.18,0.94,-0.29,-23.42,2.59,79.78
-0.14,0.8,-0.29,-21.91,-14.27,77.72
0.04,0.95,-0.27,-20.33,-30.83,66.16
0.06,0.9,-0.29,-15.18,-13.13,62.95
0.17,0.94,-0.19,-15.53,24.31,62.78
-0.12,0.94,-0.15,-18.3,30.95,56.27
-0.22,0.91,-0.2,-19.46,5.4,54.87
0.02,0.88,-0.29,-12.53,-1.51,55.85
0.03,0.96,-0.22,-10.46,15.76,50.4
-0.09,0.96,-0.13,-10.57,11.71,44.61
0.01,0.94,-0.11,-7.02,5.01,45.68
0.06,0.96,-0.13,-3.94,17.96,43.42
0.08,1,-0.13,-3.52,21.06,44.11
0.14,1.1,-0.17,-3.92,22.01,46.1
0.13,1.15,-0.13,-6.44,30.52,51.29
0.14,1.03,-0.22,-2.42,46.1,53.6
-0.02,1.05,-0.19,-8.37,84.7,48.19
-0.28,0.98,-0.38,-12.63,84.22,41.33
-0.33,0.96,-0.43,-18.96,74.9,32.85
-0.28,0.93,-0.42,-24.35,67.02,22.08
-0.15,0.95,-0.29,-27.36,65.4,10.86
-0.11,1.47,-0.16,-25.61,96.96,-9.92
-0.14,1.1,0.13,-36.72,159.05,-41.28
-0.39,1.08,0.12,-45.28,193.25,-98.48
-0.5,0.75,-0.05,-36.37,168.11,-142.01
-0.54,0.55,-0.27,-4.85,113.98,-165.85
-0.32,1.01,-0.21,27.49,67.57,-167.78
-0.01,1.57,-0.11,40.65,70.15,-159.31
0.1,1.33,-0.18,46.99,52.95,-143.61
-0.07,1.17,-0.07,61.4,40.12,-131.27
-0.02,1.24,0.02,70.55,1.08,-121.63
-0.11,1.14,-0.04,73.64,-21.39,-111.93
-0.08,1.06,-0.04,67.44,-33.56,-100.93
0.03,1.04,0.03,58.47,-45.23,-88.66
0.04,0.93,0.07,50.85,-69.62,-71.38
0.18,0.79,0.1,47.26,-88.21,-58.54
0.32,0.9,0.05,33.2,-63.02,-43.01
0.51,0.77,0.01,9.27,5.44,-24.95
0.42,0.66,0.03,-5.49,62.3,-0.14
0.2,0.64,-0.01,-2.04,106.25,19.23
-0.41,0.62,-0.09,16.48,83.31,36.77
-0.94,0.78,-0.25,20.49,1.97,54.27
-1.03,1.13,-0.26,5.79,-37.84,54.79
-1.19,1.31,-0.62,10.46,-68.9,39.49
-1.07,0.98,-0.75,-31.88,-71.11,23.83
-0.81,1.45,-0.41,-28.16,-83.5,22.36
0.17,1.25,0.98,-31.28,-87.36,33.84
0.73,0.76,-0.08,14.66,12.67,40.47
0.32,1.27,-0.17,-13.08,25.24,61.04
0.39,1.07,0.09,-34.89,-2.37,88.64
0.07,0.9,-0.22,-18.12,-33.79,97.35
-0.14,0.88,-0.32,-18.61,-22.5,83.6
0.31,0.98,-0.2,-21.85,-11.28,69.32
0.1,0.94,-0.21,-26.32,13.15,68.7
-0.11,0.9,-0.23,-23.48,26.85,69.99
-0.06,0.95,-0.23,-23.16,31.75,64.18
-0.12,0.9,-0.21,-23.18,27.38,61.49
-0.17,0.89,-0.23,-18.93,21.75,56.95
-0.18,0.92,-0.22,-13.59,3.85,48.09
-0.07,0.92,-0.23,-7.91,-11.5,46.09
0.06,0.95,-0.14,-6.79,-11.7,47.72
0.12,1.01,-0.09,-6.38,5.31,48.44
0.07,1.01,-0.09,-8.43,17.71,47.18
0.15,1.01,-0.12,-7.11,13.48,51.44
0.11,1.08,-0.05,-7.36,22.89,56.05
0.09,1.08,-0.13,-3.33,32.34,57.42
-0.03,1.1,-0.11,-7.93,53.85,56.64
-0.18,1.01,-0.25,-11.58,56.05,51.92
-0.28,1,-0.35,-17.54,51.84,41.97
-0.26,0.97,-0.37,-29.18,56.01,25.5
-0.15,0.98,-0.3,-33.82,68.05,9.56
-0.22,1.42,-0.19,-23.03,77.81,-10.94
-0.32,1.03,0.04,-29.08,123.88,-40.27
-0.39,1.14,0.04,-40.15,150.46,-92.96
-0.44,0.77,-0.08,-31.5,132.5,-137.5
-0.37,0.53,-0.31,9.55,81.23,-159.21
-0.26,1.08,-0.23,34.23,48.87,-156.66
0.01,1.62,-0.14,43.21,54.32,-143.08
0.16,1.22,-0.21,57.51,35.68,-134.38
-0.04,1.14,-0.05,67.82,13.66,-122.77
0.01,1.18,-0.01,78.37,-24.68,-116.51
-0.08,1.11,-0.1,85.23,-39.24,-103.47
-0.11,1.1,-0.13,78.95,-75.47,-82.1
0.05,1.05,-0.04,72.98,-110.69,-80.84
0.26,0.94,-0.03,68.61,-104.22,-70.08
0.3,0.86,0,59.34,-70.77,-65.84
0.46,0.9,-0.02,35.96,-12.15,-50.73
0.42,0.78,0.06,30.46,35.69,-25.48
0.19,0.69,0.02,21.85,53.73,-10.54
0.06,0.75,0,9.92,67.17,8.89
-0.02,0.7,0.05,15.77,69.43,32.98
-0.38,0.72,-0.22,34.28,45.83,43.21
-0.57,0.88,-0.53,21.19,58.11,51.47
-0.83,1.09,-0.65,34.64,35.02,50.93
-1.28,1.23,-0.53,-11.46,-42.31,29.62
-1.22,0.92,-0.49,-17.4,-90.21,17.98
-0.47,1.02,-0.25,-28.61,-94.6,28.75
0.16,1.97,-0.3,-35.05,-85.37,81.51
-0.26,1.03,-0.2,17.44,-22.9,44.09
0.34,0.95,-0.03,1.89,-60.07,43.08
1.13,0.84,0.09,-14.22,-8.94,74.37
0.31,0.96,-0.04,-13.88,12.28,98.24
-0.28,1.03,-0.25,-11.4,-9.05,80.87
0.25,0.93,-0.28,-11.59,-28.56,68.1
0.31,0.91,-0.21,-12.88,-0.31,67.42
0.03,0.93,-0.26,-9.5,27.24,63.12
0.1,0.98,-0.24,-13.27,52.71,57.47
-0.02,0.93,-0.23,-16.47,59.78,53.66
-0.19,0.88,-0.28,-11.56,38.2,50.95
-0.06,0.92,-0.3,-3.56,25.61,48.92
-0.05,0.93,-0.25,-1.65,32.15,44.06
-0.16,0.9,-0.27,3.12,18.39,40.85
0.06,0.86,-0.2,2.47,15.94,39.85
0.23,0.99,-0.2,6.85,31.92,44.08
0.14,1.08,-0.13,4.46,65.72,38.15
0.09,1.03,-0.18,1.15,75.7,42.02
0.23,0.95,-0.48,10.14,73.53,40.38
-0.09,1.12,-0.34,-0.92,111.82,38.67
-0.09,1.07,-0.25,-8.12,113.73,35.16
-0.18,0.97,-0.18,-11.17,108.14,29.73
-0.26,1.08,-0.18,-12.4,96.95,24.78
-0.13,1.08,-0.13,-20.73,95.3,19.32
-0.17,1.02,-0.06,-24.37,108.04,4.53
-0.18,0.97,-0.07,-26.59,133.87,-17.81
-0.34,1.36,-0.07,-30.09,176.63,-62.91
-0.25,1.08,-0.12,-48.89,226.8,-112.96
-0.28,0.44,-0.43,-15.99,202.85,-160.89
-0.62,0.52,-0.27,13.05,92.5,-168.76
-0.18,1.38,-0.19,39.15,79.88,-182.38
0.03,1.95,-0.06,35.97,53.53,-154.67
0.17,1.33,-0.03,40.24,56.37,-142.45
0.02,1.17,0.14,47.74,38.11,-140.54
-0.01,1.12,0.11,61.34,10.58,-130.04
0.12,1.06,0.01,71.69,2.63,-124.85
-0.01,1.1,-0.03,62.08,-7.04,-114.81
0.15,1.06,0.01,52.5,-18.54,-108.16
0.27,0.97,0.02,43.83,-14.95,-108.73
0.23,0.94,-0.05,34.4,-1.24,-93.6
0.25,0.87,-0.04,20.04,16.33,-71.37
0.24,0.83,-0.02,11.24,20.36,-37.38
0.34,0.66,-0.1,-3,44.44,-7.84
0.36,0.59,-0.03,-4.35,82.62,19.47
-0.05,0.72,-0.13,4.76,85.86,40.33
-0.68,0.86,-0.27,0.61,36.76,62.44
-1.07,0.96,-0.3,-2.56,-22,62.97
-1.45,1.15,-0.74,-10.56,-71.37,43.22
-0.91,0.94,-0.83,-28.74,-69.29,35
-0.41,0.88,-0.33,-49.24,-37.83,22.09
0.34,1.73,0.54,-42.65,-18.73,63.98
0.01,0.98,-0.06,-1.96,80.05,51.76
-1,1.15,-0.79,12.87,-29.22,32.5
0.88,0.83,0.14,-12.74,-99.5,65.53
0.69,0.81,0.04,-10.22,-73.69,80.27
-0.01,1.03,-0.36,-5.73,-29.31,78.93
0.49,0.99,-0.31,-12.19,-5.44,65.91
0.4,0.98,-0.16,-17.51,39.01,67.15
-0.21,0.87,-0.21,-19.52,46.96,61.95
-0.04,0.95,-0.22,-16.73,33.87,57.78
-0.05,0.91,-0.25,-17.52,32.42,56.1
